timestamp,symbol,open,high,low,close,volume
2025-08-09T13:00:00+00:00,SOL,182.21,182.52,179.84,179.84,134081.13
2025-08-09T14:00:00+00:00,SOL,179.84,181.24,179.01,181.21,135809.56
2025-08-09T15:00:00+00:00,SOL,181.2,181.65,179.76,180.1,82929.61
2025-08-09T16:00:00+00:00,SOL,180.13,180.87,179.5,179.7,76313.47
2025-08-09T17:00:00+00:00,SOL,179.7,182.01,179.65,181.65,91790.83
2025-08-09T18:00:00+00:00,SOL,181.65,182.28,181.28,182.0,100262.51
2025-08-09T19:00:00+00:00,SOL,181.99,182.79,181.52,182.21,132726.47
2025-08-09T20:00:00+00:00,SOL,182.2,183.35,181.55,183.12,179600.28
2025-08-09T21:00:00+00:00,SOL,183.12,183.35,180.77,181.31,194045.68
2025-08-09T22:00:00+00:00,SOL,181.29,182.5,179.98,180.18,126088.59
2025-08-09T23:00:00+00:00,SOL,180.19,180.5,179.76,179.95,104789.36
2025-08-10T00:00:00+00:00,SOL,179.96,182.85,179.85,182.48,74201.81
2025-08-10T01:00:00+00:00,SOL,182.48,184.66,181.68,184.46,201109.15
2025-08-10T02:00:00+00:00,SOL,184.49,185.08,182.93,183.32,200101.54
2025-08-10T03:00:00+00:00,SOL,183.29,186.06,183.26,184.97,243086.59
2025-08-10T04:00:00+00:00,SOL,184.98,186.19,184.38,185.08,101157.74
2025-08-10T05:00:00+00:00,SOL,185.09,185.21,181.7,182.0,170337.84
2025-08-10T06:00:00+00:00,SOL,182.02,182.39,180.38,181.11,78372.98
2025-08-10T07:00:00+00:00,SOL,181.12,181.56,177.93,178.95,184524.2
2025-08-10T08:00:00+00:00,SOL,178.95,180.79,177.55,180.46,243722.18
2025-08-10T09:00:00+00:00,SOL,180.5,181.11,180.1,180.5,65925.83
2025-08-10T10:00:00+00:00,SOL,180.5,180.63,178.83,179.52,106658.15
2025-08-10T11:00:00+00:00,SOL,179.52,180.76,178.81,180.05,121482.26
2025-08-10T12:00:00+00:00,SOL,180.04,180.37,179.19,179.6,70775.63
2025-08-10T13:00:00+00:00,SOL,179.61,180.39,178.89,178.91,98313.58
2025-08-10T14:00:00+00:00,SOL,178.9,182.41,178.59,181.63,277517.52
2025-08-10T15:00:00+00:00,SOL,181.63,182.53,181.21,181.66,118617.99
2025-08-10T16:00:00+00:00,SOL,181.66,182.4,181.33,182.4,78982.26
2025-08-10T17:00:00+00:00,SOL,182.4,182.61,181.45,181.79,96596.58
2025-08-10T18:00:00+00:00,SOL,181.8,183.03,181.79,182.84,63279.58
2025-08-10T19:00:00+00:00,SOL,182.84,183.42,182.46,182.92,42924.24
2025-08-10T20:00:00+00:00,SOL,182.92,183.5,181.34,182.85,671666.7
2025-08-10T21:00:00+00:00,SOL,182.85,184.06,181.5,183.61,439086.1
2025-08-10T22:00:00+00:00,SOL,183.6,183.78,182.72,183.13,82648.59
2025-08-10T23:00:00+00:00,SOL,183.14,183.68,182.2,182.78,90171.15
2025-08-11T00:00:00+00:00,SOL,182.79,183.31,181.58,181.59,91282.24
2025-08-11T01:00:00+00:00,SOL,181.61,184.01,181.4,183.79,188602.44
2025-08-11T02:00:00+00:00,SOL,183.79,185.87,183.74,185.33,423513.41
2025-08-11T03:00:00+00:00,SOL,185.32,185.64,183.95,185.22,169521.85
2025-08-11T04:00:00+00:00,SOL,185.23,186.53,185.21,185.9,150227.32
2025-08-11T05:00:00+00:00,SOL,185.91,186.86,184.93,185.36,176632.62
2025-08-11T06:00:00+00:00,SOL,185.39,185.65,184.47,184.87,71946.8
2025-08-11T07:00:00+00:00,SOL,184.87,184.95,182.88,183.06,261673.51
2025-08-11T08:00:00+00:00,SOL,183.06,184.76,182.3,184.35,202991.87
2025-08-11T09:00:00+00:00,SOL,184.35,184.38,182.89,183.22,71664.23
2025-08-11T10:00:00+00:00,SOL,183.22,183.28,181.72,181.96,128620.87
2025-08-11T11:00:00+00:00,SOL,181.95,182.22,178.27,179.15,376315.72
2025-08-11T12:00:00+00:00,SOL,179.11,179.67,178.0,178.88,205580.96
2025-08-11T13:00:00+00:00,SOL,178.9,180.14,177.35,179.69,399437.66
2025-08-11T14:00:00+00:00,SOL,179.72,180.66,178.5,178.91,304293.71
2025-08-11T15:00:00+00:00,SOL,178.92,180.3,177.46,180.29,373557.28
2025-08-11T16:00:00+00:00,SOL,180.3,181.79,178.38,179.06,325248.47
2025-08-11T17:00:00+00:00,SOL,179.0,179.54,178.13,178.22,253074.85
2025-08-11T18:00:00+00:00,SOL,178.23,178.41,176.74,178.26,227412.33
2025-08-11T19:00:00+00:00,SOL,178.25,178.37,175.55,176.68,373892.97
2025-08-11T20:00:00+00:00,SOL,176.66,176.9,175.71,176.22,126028.76
2025-08-11T21:00:00+00:00,SOL,176.22,176.53,173.98,175.08,365904.06
2025-08-11T22:00:00+00:00,SOL,175.08,175.19,173.45,174.74,218383.17
2025-08-11T23:00:00+00:00,SOL,174.74,175.17,174.58,174.89,95988.97
2025-08-12T00:00:00+00:00,SOL,174.91,175.98,174.71,175.76,78631.46
2025-08-12T01:00:00+00:00,SOL,175.75,176.48,175.03,176.16,101642.72
2025-08-12T02:00:00+00:00,SOL,176.16,176.84,175.59,176.29,59837.69
2025-08-12T03:00:00+00:00,SOL,176.29,176.34,175.45,175.6,84237.2
2025-08-12T04:00:00+00:00,SOL,175.59,176.73,175.35,176.36,95872.13
2025-08-12T05:00:00+00:00,SOL,176.35,176.35,174.07,174.88,142920.54
2025-08-12T06:00:00+00:00,SOL,174.87,175.42,173.7,174.66,87835.67
2025-08-12T07:00:00+00:00,SOL,174.66,176.15,174.66,175.93,89329.17
2025-08-12T08:00:00+00:00,SOL,175.93,176.53,175.41,175.8,86551.24
2025-08-12T09:00:00+00:00,SOL,175.79,175.79,174.45,174.58,72899.67
2025-08-12T10:00:00+00:00,SOL,174.58,175.14,173.92,174.8,68748.9
2025-08-12T11:00:00+00:00,SOL,174.81,175.39,173.75,175.28,48557.46
2025-08-12T12:00:00+00:00,SOL,175.25,178.74,174.76,177.97,434899.08
2025-08-12T13:00:00+00:00,SOL,177.97,178.59,175.99,176.61,350018.66
2025-08-12T14:00:00+00:00,SOL,176.6,179.8,176.31,179.69,301948.03
2025-08-12T15:00:00+00:00,SOL,179.7,182.08,179.3,181.75,529528.76
2025-08-12T16:00:00+00:00,SOL,181.76,185.38,180.84,184.92,1194417.3400000001
2025-08-12T17:00:00+00:00,SOL,184.92,186.77,184.91,185.98,421798.96
2025-08-12T18:00:00+00:00,SOL,186.0,189.25,185.98,188.24,631929.71
2025-08-12T19:00:00+00:00,SOL,188.23,191.18,188.21,190.65,523089.66
2025-08-12T20:00:00+00:00,SOL,190.69,191.82,189.71,191.73,331460.01
2025-08-12T21:00:00+00:00,SOL,191.73,194.0,190.63,192.66,825227.89
2025-08-12T22:00:00+00:00,SOL,192.66,193.51,191.15,191.82,444448.8
2025-08-12T23:00:00+00:00,SOL,191.82,193.09,191.37,191.95,285739.8
2025-08-13T00:00:00+00:00,SOL,191.96,194.99,191.65,194.15,296364.7
2025-08-13T01:00:00+00:00,SOL,194.15,195.23,192.15,194.4,453411.88
2025-08-13T02:00:00+00:00,SOL,194.41,198.87,193.5,198.77,861519.71
2025-08-13T03:00:00+00:00,SOL,198.77,199.69,196.9,197.89,1087293.1000000001
2025-08-13T04:00:00+00:00,SOL,197.89,200.29,197.49,198.91,440890.55
2025-08-13T05:00:00+00:00,SOL,198.91,198.97,196.16,196.66,340128.36
2025-08-13T06:00:00+00:00,SOL,196.65,196.82,195.34,195.93,235985.67
2025-08-13T07:00:00+00:00,SOL,195.94,198.94,195.93,198.93,169728.95
2025-08-13T08:00:00+00:00,SOL,198.89,199.12,197.8,199.11,97339.78
2025-08-13T09:00:00+00:00,SOL,199.12,202.99,199.1,202.39,789155.16
2025-08-13T10:00:00+00:00,SOL,202.4,202.42,201.09,201.76,308417.45
2025-08-13T11:00:00+00:00,SOL,201.75,202.16,200.5,201.19,174420.36
2025-08-13T12:00:00+00:00,SOL,201.17,202.76,200.79,201.34,200023.71
2025-08-13T13:00:00+00:00,SOL,201.35,205.18,200.81,202.7,975102.1800000001
2025-08-13T14:00:00+00:00,SOL,202.7,203.06,196.05,196.34,1213276.0900000001
2025-08-13T15:00:00+00:00,SOL,196.35,198.87,194.72,197.61,942959.1899999999
2025-08-13T16:00:00+00:00,SOL,197.6,200.28,197.17,198.19,525037.26
2025-08-13T17:00:00+00:00,SOL,198.2,200.34,198.09,199.22,328123.48
2025-08-13T18:00:00+00:00,SOL,199.23,200.96,198.04,199.59,467645.55
2025-08-13T19:00:00+00:00,SOL,199.56,202.43,199.06,202.32,466537.87
2025-08-13T20:00:00+00:00,SOL,202.35,202.41,199.96,200.45,720826.48
2025-08-13T21:00:00+00:00,SOL,200.45,201.58,200.25,201.09,234801.77
2025-08-13T22:00:00+00:00,SOL,201.08,203.08,200.3,200.75,510541.09
2025-08-13T23:00:00+00:00,SOL,200.75,203.6,200.64,201.7,494870.53
2025-08-14T00:00:00+00:00,SOL,201.71,204.22,200.93,201.69,492538.63
2025-08-14T01:00:00+00:00,SOL,201.67,204.95,200.79,202.79,592119.65
2025-08-14T02:00:00+00:00,SOL,202.8,208.3,202.01,207.29,983276.3
2025-08-14T03:00:00+00:00,SOL,207.3,209.35,206.32,208.17,796545.75
2025-08-14T04:00:00+00:00,SOL,208.18,210.11,207.65,208.39,488828.56
2025-08-14T05:00:00+00:00,SOL,208.4,210.07,206.48,206.78,574183.71
2025-08-14T06:00:00+00:00,SOL,206.78,208.24,204.26,207.8,755010.12
2025-08-14T07:00:00+00:00,SOL,207.81,208.27,204.84,205.82,354793.85
2025-08-14T08:00:00+00:00,SOL,205.85,206.04,202.58,203.53,429332.19
2025-08-14T09:00:00+00:00,SOL,203.54,205.78,202.75,205.62,232273.56
2025-08-14T10:00:00+00:00,SOL,205.61,205.86,201.95,202.91,336212.29
2025-08-14T11:00:00+00:00,SOL,202.87,204.11,202.03,203.81,293189.52
2025-08-14T12:00:00+00:00,SOL,203.81,205.6,189.74,194.54,2206605.6000000001
2025-08-14T13:00:00+00:00,SOL,194.53,196.95,186.56,195.01,2288556.2000000002
2025-08-14T14:00:00+00:00,SOL,195.0,199.22,193.59,196.69,753635.42
2025-08-14T15:00:00+00:00,SOL,196.69,196.93,194.64,194.94,464544.31
2025-08-14T16:00:00+00:00,SOL,194.95,195.13,190.64,193.47,767355.3
2025-08-14T17:00:00+00:00,SOL,193.45,195.72,191.61,193.97,448430.48
2025-08-14T18:00:00+00:00,SOL,193.98,194.78,191.5,193.69,343634.29
2025-08-14T19:00:00+00:00,SOL,193.7,195.36,193.0,193.05,189346.42
2025-08-14T20:00:00+00:00,SOL,193.02,193.39,191.72,192.31,277283.13
2025-08-14T21:00:00+00:00,SOL,192.29,192.29,187.3,190.29,822110.14
2025-08-14T22:00:00+00:00,SOL,190.28,192.03,189.29,191.84,241676.6
2025-08-14T23:00:00+00:00,SOL,191.84,193.19,191.7,192.48,229351.86
2025-08-15T00:00:00+00:00,SOL,192.48,193.9,192.0,192.7,180974.23
2025-08-15T01:00:00+00:00,SOL,192.71,194.4,192.09,193.75,200917.05
2025-08-15T02:00:00+00:00,SOL,193.75,194.4,193.14,193.4,212817.43
2025-08-15T03:00:00+00:00,SOL,193.42,195.68,192.98,195.27,182781.78
2025-08-15T04:00:00+00:00,SOL,195.26,195.9,194.62,195.04,164703.61
2025-08-15T05:00:00+00:00,SOL,195.04,196.57,194.48,196.54,95396.15
2025-08-15T06:00:00+00:00,SOL,196.54,198.11,196.35,197.46,157444.47
2025-08-15T07:00:00+00:00,SOL,197.46,197.93,196.28,197.06,53605.27
2025-08-15T08:00:00+00:00,SOL,197.03,197.64,196.42,196.64,90920.8
2025-08-15T09:00:00+00:00,SOL,196.65,197.21,193.65,194.25,177643.01
2025-08-15T10:00:00+00:00,SOL,194.26,196.06,194.23,194.74,80307.43
2025-08-15T11:00:00+00:00,SOL,194.74,195.42,193.78,194.33,102637.31
2025-08-15T12:00:00+00:00,SOL,194.33,196.01,192.47,193.45,236618.37
2025-08-15T13:00:00+00:00,SOL,193.45,193.85,190.15,190.53,417607.1
2025-08-15T14:00:00+00:00,SOL,190.54,191.9,187.07,187.47,677965.74
2025-08-15T15:00:00+00:00,SOL,187.47,187.98,184.21,185.44,1046202.3100000001
2025-08-15T16:00:00+00:00,SOL,185.44,185.91,183.33,185.48,356808.43
2025-08-15T17:00:00+00:00,SOL,185.48,186.82,183.85,185.75,210125.0
2025-08-15T18:00:00+00:00,SOL,185.77,186.21,183.34,184.08,190842.84
2025-08-15T19:00:00+00:00,SOL,184.08,185.84,183.33,183.81,340338.65
2025-08-15T20:00:00+00:00,SOL,183.81,184.94,183.33,184.76,100414.92
2025-08-15T21:00:00+00:00,SOL,184.75,185.65,183.88,185.6,82993.64
2025-08-15T22:00:00+00:00,SOL,185.6,187.87,185.17,187.7,191842.94
2025-08-15T23:00:00+00:00,SOL,187.71,188.26,184.17,185.67,325602.45
2025-08-16T00:00:00+00:00,SOL,185.65,187.74,185.3,187.41,84894.96
2025-08-16T01:00:00+00:00,SOL,187.42,188.11,186.43,187.92,86725.21
2025-08-16T02:00:00+00:00,SOL,187.9,188.05,186.79,186.83,73281.61
2025-08-16T03:00:00+00:00,SOL,186.83,188.25,186.63,187.06,63192.17
2025-08-16T04:00:00+00:00,SOL,187.06,188.0,186.72,188.0,52975.62
2025-08-16T05:00:00+00:00,SOL,187.99,188.06,186.01,186.07,54289.43
2025-08-16T06:00:00+00:00,SOL,186.08,187.56,186.05,187.29,30919.72
2025-08-16T07:00:00+00:00,SOL,187.29,189.54,187.14,189.05,261325.39
2025-08-16T08:00:00+00:00,SOL,189.07,189.17,187.59,188.31,70792.14
2025-08-16T09:00:00+00:00,SOL,188.33,188.5,185.89,186.05,61533.24
2025-08-16T10:00:00+00:00,SOL,186.04,186.89,185.35,186.54,97077.99
2025-08-16T11:00:00+00:00,SOL,186.56,187.27,185.46,185.68,61838.7
2025-08-16T12:00:00+00:00,SOL,185.71,186.86,185.09,186.59,65427.71
2025-08-16T13:00:00+00:00,SOL,186.59,188.46,186.58,187.33,109560.37
2025-08-16T14:00:00+00:00,SOL,187.34,189.0,186.86,188.84,127640.89
2025-08-16T15:00:00+00:00,SOL,188.8,189.44,188.3,188.74,164105.07
2025-08-16T16:00:00+00:00,SOL,188.75,189.35,187.8,187.9,111466.07
2025-08-16T17:00:00+00:00,SOL,187.9,188.01,187.04,187.9,54829.73
2025-08-16T18:00:00+00:00,SOL,187.93,188.61,187.53,188.09,31249.85
2025-08-16T19:00:00+00:00,SOL,188.03,189.19,188.01,188.67,88247.8
2025-08-16T20:00:00+00:00,SOL,188.65,189.22,188.34,189.08,59963.66
2025-08-16T21:00:00+00:00,SOL,189.07,189.07,188.27,188.36,45994.97
2025-08-16T22:00:00+00:00,SOL,188.39,189.28,187.93,189.08,58284.63
2025-08-16T23:00:00+00:00,SOL,189.08,190.13,188.56,189.65,113129.93
2025-08-17T00:00:00+00:00,SOL,189.64,189.7,188.11,188.18,49052.37
2025-08-17T01:00:00+00:00,SOL,188.17,188.67,187.36,188.41,48893.89
2025-08-17T02:00:00+00:00,SOL,188.39,191.6,188.0,191.57,106183.78
2025-08-17T03:00:00+00:00,SOL,191.56,191.96,190.33,191.61,113352.88
2025-08-17T04:00:00+00:00,SOL,191.65,193.55,191.55,193.44,122033.68
2025-08-17T05:00:00+00:00,SOL,193.44,193.51,192.5,192.62,85493.27
2025-08-17T06:00:00+00:00,SOL,192.62,192.93,191.84,191.92,114564.44
2025-08-17T07:00:00+00:00,SOL,191.92,192.49,191.3,191.89,93811.1
2025-08-17T08:00:00+00:00,SOL,191.88,193.55,191.69,193.44,73394.25
2025-08-17T09:00:00+00:00,SOL,193.4,193.65,191.54,192.29,131543.06
2025-08-17T10:00:00+00:00,SOL,192.3,193.18,191.67,193.14,80019.61
2025-08-17T11:00:00+00:00,SOL,193.14,193.67,192.45,193.6,97726.88
2025-08-17T12:00:00+00:00,SOL,193.61,193.84,191.95,192.23,96411.61
2025-08-17T13:00:00+00:00,SOL,192.23,193.6,191.91,193.25,58757.88
2025-08-17T14:00:00+00:00,SOL,193.24,194.44,192.43,193.83,87139.22
2025-08-17T15:00:00+00:00,SOL,193.82,195.48,193.64,195.46,141039.94
2025-08-17T16:00:00+00:00,SOL,195.47,195.86,192.86,193.26,278795.04
2025-08-17T17:00:00+00:00,SOL,193.26,193.73,192.8,193.42,110032.81
2025-08-17T18:00:00+00:00,SOL,193.42,193.57,190.64,192.13,166404.64
2025-08-17T19:00:00+00:00,SOL,192.19,193.48,191.0,191.21,186204.39
2025-08-17T20:00:00+00:00,SOL,191.24,192.07,191.01,191.15,117449.25
2025-08-17T21:00:00+00:00,SOL,191.16,191.66,190.95,191.33,60617.61
2025-08-17T22:00:00+00:00,SOL,191.32,193.5,191.17,193.17,110376.35
2025-08-17T23:00:00+00:00,SOL,193.17,193.33,190.95,191.1,84930.87
2025-08-18T00:00:00+00:00,SOL,191.1,191.42,189.71,190.28,154789.57
2025-08-18T01:00:00+00:00,SOL,190.28,190.52,186.58,186.6,286877.43
2025-08-18T02:00:00+00:00,SOL,186.59,186.81,183.38,183.97,395696.87
2025-08-18T03:00:00+00:00,SOL,183.97,184.61,181.84,182.65,603186.9
2025-08-18T04:00:00+00:00,SOL,182.65,183.42,181.56,182.87,292118.96
2025-08-18T05:00:00+00:00,SOL,182.87,183.46,181.21,182.9,321754.45
2025-08-18T06:00:00+00:00,SOL,182.9,182.9,180.31,181.33,190984.23
2025-08-18T07:00:00+00:00,SOL,181.32,181.55,180.2,180.6,85453.58
2025-08-18T08:00:00+00:00,SOL,180.6,181.61,180.43,180.79,137166.11
2025-08-18T09:00:00+00:00,SOL,180.79,181.95,179.92,181.15,190121.75
2025-08-18T10:00:00+00:00,SOL,181.16,181.34,180.47,180.71,44844.76
2025-08-18T11:00:00+00:00,SOL,180.73,181.44,180.32,181.31,91428.7
2025-08-18T12:00:00+00:00,SOL,181.31,183.21,181.06,183.21,187214.18
2025-08-18T13:00:00+00:00,SOL,183.21,183.39,180.47,180.48,355963.74
2025-08-18T14:00:00+00:00,SOL,180.47,182.62,180.47,182.54,193347.28
2025-08-18T15:00:00+00:00,SOL,182.54,183.13,181.16,183.1,154177.7
